start_time,japanese_text,chinese_text
0:04:40.92,どんだけ〜,什么鬼—
0:04:41.00,こんな時に承認欲求満たしてんじゃないよw,这种时候别满足你的承认欲求啊w
0:04:41.12,アニメ勢からみてあの東くんにスポット当たるのクソアツいぞ,从动画党来看那个东同学受到关注超级燃哦
0:04:41.22,ちょろい,真好搞定
0:04:41.25,この状況下で下心だせるな,这种状况下还能有色心
0:04:41.43,ちょろい,真好搞定
0:04:41.68,オタクはギャルに優しくされたら逆らえねえから,因为宅男被辣妹温柔对待是无法反抗的
0:04:41.68,倫理観ないから,因为没有伦理观
0:04:41.69,ちょろい,真好搞定
0:04:41.81,ちょろい,真好搞定
0:04:41.87,ちょろい,真好搞定
0:04:41.92,東君、悪い女に直ぐ誑し込まれるタイプだな…,东君，是马上会被坏女人骗的类型呢…
0:04:41.97,ちょろいっピね,好搞定piko呢
0:04:42.05,Noと言えない男であったか,是个不会说No的男人吗
0:04:42.10,ボディを透明にするとか…,比如把身体变透明…
0:04:42.32,ママにそっくりなんだね・・・,和你妈妈真像啊…
0:04:42.66,はい共犯成立,好了共犯成立
0:04:42.77,???「ばれなきゃ犯罪じゃないんですよ…」,???「不败露就不是犯罪哦…」
0:04:42.87,ちょろい,真好搞定
0:04:42.99,コロンボや古畑のように犯人側の視点でどうにかしようとするタイプの推理小説を倒叙形式という,像神探可伦坡和古畑一样，从犯人视角设法解决的推理小说叫做倒叙形式
0:04:43.08,一刻も早くこの場を離れろ,赶快离开这里
0:04:43.24,あ,啊
0:04:43.37,ちょろ,单纯
0:04:43.43,ちょろい,真好搞定
0:04:43.58,教えた時点で共犯,告诉他的那一刻起就是共犯了
0:04:43.60,ちょろい,真好搞定
0:04:43.64,ちょろい,真好搞定
0:04:43.69,あ,啊
0:04:43.75,あ,啊
0:04:44.00,えちょい,好搞定
0:04:44.02,ちょろい,真好搞定
0:04:44.12,ちょろい,真好搞定
0:04:44.23,なら丁度いいね,那正好呢
0:04:44.45,それだ！,就是那个！
0:04:44.56,ちょろい,真好搞定
0:04:44.62,ちょろっぴＷ,好搞定pi W
0:04:44.81,ちょろ,单纯
0:04:45.07,へ～,诶—
0:04:45.29,ちょろ,单纯
0:04:45.43,ちょろい,真好搞定
0:04:45.51,ここの「へぇ…」怖いよ…,这里的「诶…」好可怕…
0:04:45.82,へー,哦ー
0:04:45.93,ちょろ,单纯
0:04:46.06,ちょろい,真好搞定
0:04:46.13,へーｗ,诶—w
0:04:46.16,あ,啊
0:04:46.19,ノンフィクションだよ,是non-fiction哦
0:04:46.29,あ,啊
0:04:46.37,ちょろ,单纯
0:04:46.61,ちょろ,单纯
0:04:46.66,あっ,啊っ
0:04:47.00,ちょろい,真好搞定
0:04:47.52,へー,哦ー
0:04:47.64,ちょろい,真好搞定
0:04:47.66,おい、加担するな,喂，别加担
0:04:47.89,ちょれ〜w,好搞定—w
0:04:47.93,???「隠しましょう」,???「藏起来吧」
0:04:48.56,※ご覧のアニメはフィクションです,※您收看的动画是fiction
0:04:48.62,第一発見者から共犯者に,从第一发现者变成共犯者
0:04:48.73,おい、最後までまともさを保て,喂，保持正常到最后
0:04:49.95,犯人隠避罪または証拠隠滅罪の教唆犯として処罰されます.﻿,会以窝藏犯人罪或毁灭证据罪的教唆犯被处罚。
0:04:50.04,いらん事言うな,别说多余的话
0:04:50.07,透明にするんでしょ,变透明吧
0:04:51.41,死体を葉っぱにすれば行方不明扱いに,把尸体变成叶子就会被当成失踪处理
0:04:51.43,←現実だったら知らない間に俺ら100回ループしてることになるぞw,←现实里的话我们会在不知不觉间loop100次哦w
0:04:51.56,ズブズブ沼に入っていくあずまくん,一步步陷入泥潭的东同学
0:04:52.49,隠しましょう,藏起来吧
0:04:52.50,四つ葉のクローバー,四叶草
0:04:52.54,葉っぱに変えよう,变成叶子吧
0:04:52.97,つまり死体を,也就是说尸体
0:04:52.99,ホテルインヒューマンズに行こう,去Hotel Inhumans吧
0:04:53.31,あっそかぁ,啊是吗
0:04:53.43,さとこ・・,沙都子…
0:04:53.61,あっそっかぁ（すっとぼけ）,啊是吗（装傻）
0:04:53.80,埋めとけ,埋了啊
0:04:54.00,ちょっろ,真单纯
0:04:55.02,葉っぱにしちゃおうさとこちゃん,把她变成叶子吧，沙都子
0:04:55.12,さとこや銀河楼の面々のでばんだな,是沙都子和银河楼的各位出场的时候了
0:04:55.17,それやろうかなは草,那个干吧草
0:04:55.52,殺人ものは探偵側より殺人者側描いてるやつがすき,杀人题材比起侦探侧更喜欢描写杀人者侧的
0:04:55.62,葉っぱに変える,变成叶子
0:04:55.72,じゃあ,那么
0:04:56.23,目撃者の君も消さないとね,目击者你也要被灭口才行呢
0:04:56.54,河川敷のゴミ溜めに隠そう,藏在河边的垃圾堆里吧
0:04:57.17,おっ四つ葉のクローバーじゃーん,哦是四叶草嘛
0:04:58.13,うん？,嗯？
0:04:58.82,ん？,嗯？
0:04:58.87,それやるには東くんを消さないと無理だゾ,要那么干的话不把东同学灭口是不行的哦
0:04:59.33,ヤチヨ「隠しましょう」,八千代「藏起来吧」
0:04:59.98,え？,诶？
0:05:00.08,ヤチヨ：隠しましょう,八千代：藏起来吧
0:05:00.13,葉っぱにしよう,变成叶子吧
0:05:00.35,お前が教えたんだぞ,是你教的哦
0:05:01.67,教唆,教唆
0:05:01.92,パッシブスキル「魔性の女」,被动技能「魔性之女」
0:05:02.02,お前消されるよね,你会被灭口吧
0:05:02.07,葉っぱにする,变成叶子
0:05:02.49,ハッピー人間破断機でカラスの餌にするっピ！！,用Happy人类粉碎机把他变成乌鸦的饲料pi！！
0:05:04.12,ヤチヨ「埋めてしまえばいいんです！」,八千代「埋了就好了！」
0:05:04.32,かわいい,可爱
0:05:04.74,魔法あるしね,反正有魔法嘛
0:05:04.75,台詞だけ聞くとクズの極みで草,光听台词是人渣的极致草
0:05:04.87,チャッピーに会いたい以外の行動基準がない,除了想见小啾没有其他行动基准
0:05:05.07,ちょろいっていうかこれもしずかちゃんの血筋なのかな,说是好搞定，这也是静香酱的血统吗
0:05:05.24,ん？,嗯？
0:05:05.26,ボデーを透明にするんだよ,把身体变透明啊
0:05:05.30,逃げ切る事から逃げては駄目です！,不能从“逃掉”这件事上逃跑！
0:05:05.93,アポカリプスホテル難民救済,Apocalypse Hotel难民救济
0:05:06.23,隠蔽,隐蔽
0:05:07.13,ｱｰｻｲｺ,啊—psycho
0:05:07.44,その行動力をもっと早くに出せよ！,把那行动力更早拿出来啊！
0:05:07.55,しれっと共犯にしようとすな,别若无其事地把人当共犯
0:05:07.89,線を越えていく,越线了
0:05:08.47,いじめには一切抗おうとはしなかったくせに何言ってんだこのクズ,被欺负的时候明明一点都不反抗，说什么呢这人渣
0:05:08.49,君ホテリエの才能あるよ,你有当酒店经理的才能哦
0:05:08.61,つマイホームヒーロー,拿《my home hero》来
0:05:08.62,殺し屋と同居してる抜け忍を探そう,去找和杀手同居的叛忍吧
0:05:09.00,葉っぱにしろ,变成叶子
0:05:09.31,東君「わかんないっピ…」,东君「我不懂piko…」
0:05:09.72,目撃者と一緒に埋めよう,和目击者一起埋了吧
0:05:09.83,ChatGPT にプログラム書いてもらう時みたいな聞き方,像让ChatGPT写程序时的问法
0:05:10.07,マイホームヒーロー始まった？,my home hero开始了吗？
0:05:10.29,強アルカリ溶液に漬け込む,泡在强碱溶液里
0:05:10.30,そもそも虐められっ子が優しい事はないからな。力が無いだけなのに,本来被欺负的人就不会温柔。只是没有力量而已
0:05:10.50,あずまくんのことAIかなんかだと思ってる？,是把东君当成AI之类的吗？
0:05:10.54,まず物を葉っぱに変えられる忍術が使える忍者を用意します,首先准备一个会用忍术把东西变成叶子的忍者
0:05:10.91,コレは悪い女,这是个坏女人
0:05:11.06,学校の焼却炉にでも捩じ込んどこうか,要不塞进学校的焚烧炉里吧
0:05:11.51,お花に擬態させるのかな,是伪装成花吗
0:05:11.67,半分犯罪やぞ,是半个犯罪哦
0:05:11.73,さとこｗ,沙都子w
0:05:12.52,「頼れば人は助けてくれる」を最悪のタイミングで学習してしまった,在最坏的时机学会了「依赖的话人会帮忙」
0:05:12.62,1番簡単なのは海洋生物に処理してもらう,最简单的是让海洋生物处理
0:05:12.82,そういう行動力があるならいじめに立ち向かえよ,有那种行动力的话就去对抗霸凌啊
0:05:13.00,巻き込むな,别卷进来
0:05:13.45,ナチュラルに共犯者にする生来の犯罪者,自然地把人变成共犯的天生犯罪者
0:05:13.68,そもそも静ちゃんからしたら何で冤罪被らなきゃならんのだって感じだし,本来对静香酱来说，就是“为什么我要被冤枉”的感觉
0:05:14.62,タガが外れた,束缚解开了
0:05:15.56,バレなきゃ犯罪じゃないんですよ！！,不败露就不是犯罪哦！！
0:05:15.88,タコピーの魔法あるよ(笑),有TAKOPI的魔法哦(笑)
0:05:15.97,魔法も奇跡もあるんだよ,奇迹和魔法都是存在的哦
0:05:16.12,タコピも魔法もあるんだよ,章鱼噼和魔法都有哦
0:05:16.83,殺しも魔法もあるんだよ！,杀人和魔法都有哦！
0:05:17.12,状況的には情状酌量だろ,从状况来看有酌情余地吧
0:05:17.45,まず風呂で遺体を溶かすか,首先在浴室里把尸体溶掉吗
0:05:17.56,🐙「え？僕？」,🐙「诶？我？」
0:05:17.95,コメ欄に殺しのオリンピックチャンピオンがいますね(畏怖),评论区里有杀人奥林匹克冠军呢(畏惧)
0:05:18.08,葉っぱにする魔法とか,比如变成叶子的魔法
0:05:18.69,そう！たこぴーがいればね！,对！有章鱼噼的话！
0:05:18.95,東くんがいなくなったら困らないね,东君不见了也没人会困扰吧
0:05:19.06,暴行を受けてる最中の事故だし不起訴っすかね,被施暴过程中的事故，会不起诉吗
0:05:19.87,・３・,・３・
0:05:20.16,上田麗奈は魔性のキャラが上手い,上田丽奈很擅长魔性的角色
0:05:20.49,しずかが急にやる気になったのはありえないと思ってたまりなの排除が叶ってハイになったから,静香突然有干劲是因为，本来觉得不可能的，排除茉莉奈的愿望实现了所以high了
0:05:20.50,直接タコピーに頼めばいいんじゃ,直接拜托TAKOPI不就好了
0:05:21.75,流れるように同罪に持ち込んだッピ,流畅地把他也拖下水变成同罪了pi
0:05:22.31,葉っぱにできる抜け忍がいれば・・・,要是有能把东西变成叶子的叛忍在就好了…
0:05:23.20,そうはならんやろ,不会那样吧
0:05:23.68,タコピー鬼つええ！,章鱼噼好强！
0:05:24.02,小山内さんってこんな小学生だったのかなあｗｗ,小山内同学是这样的小学生吗ｗｗ
0:05:24.98,あなたは共犯者,你是共犯
0:05:25.35,「できるわけが…！」,「怎么可能做到…！」
0:05:26.20,共犯,共犯
0:05:27.31,キルアとイルミみたい,像奇犽和伊路米一样
0:05:27.44,この世界の親は屑しかいないのか？,这个世界的父母只有人渣吗？
0:05:27.51,虎馬,虎马
0:05:27.66,東くんも闇持ち,东同学也有阴暗面
0:05:27.83,こっちも毒親だったか〜...,这边也是毒亲啊…
0:05:27.94,こいつも闇持ちかよ,这家伙也有阴暗面吗
0:05:27.98,とりあえずリボンで全身ぐるぐる巻きにしておくか,总之先用缎带把全身捆起来吧
0:05:27.99,うわぁ. . . .コイツの親もかよ,呜哇. . .这家伙的父母也是吗
0:05:28.08,！？！？！？,！？！？！？
0:05:28.30,お前もかよ！！！,你也是吗！！！
0:05:28.63,東くんは自分に自信がないから頼られてうれしいのと、しずかちゃんはたらしみ高いからちょろいのかな,东同学因为没自信所以被依赖了很开心，静香酱又很会たらし所以很好搞定吗
0:05:28.67,この子もか,这孩子也是吗
0:05:28.76,罪を軽くするために自首を勧める一方自分で通報はしない,为了减轻罪行劝人自首，自己却不报警
0:05:28.85,タコピーの舞台北海道で道民のワイ絶句,章鱼噼的舞台是北海道，作为道民的我无语了
0:05:29.08,いただき静香ちゃん,我开动了静香酱
0:05:29.33,やめろよ(震),住手啊(震)
0:05:29.60,巻き込むなｗ,别把我卷进来啊w
0:05:29.62,葉っぱにしよう,变成叶子吧
0:05:29.68,おいやめろ,喂住手
0:05:29.76,内山さん,内山桑
0:05:29.88,出来らぁっ！,能做到啊！
